Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
6:30:00 PM,31,Tuesday,141,36,48,5,230,heavy
8:00:00 PM,31,Tuesday,100,18,16,34,168,heavy
9:00:00 PM,31,Tuesday,69,13,13,8,103,low
9:15:00 PM,31,Tuesday,64,14,10,6,94,low
10:15:00 PM,31,Tuesday,17,5,0,14,36,low
10:30:00 PM,31,Tuesday,15,5,0,18,38,low
11:30:00 PM,31,Tuesday,14,5,0,13,32,low
12:30:00 AM,1,Wednesday,19,1,1,18,39,low
12:45:00 AM,1,Wednesday,15,5,1,12,33,low
1:30:00 AM,1,Wednesday,15,0,1,13,29,low
1:45:00 AM,1,Wednesday,18,5,1,12,36,low
2:30:00 AM,1,Wednesday,15,0,0,18,33,low
3:45:00 AM,1,Wednesday,14,1,0,12,27,low
4:00:00 AM,1,Wednesday,16,4,0,18,38,low
4:15:00 AM,1,Wednesday,56,21,3,0,80,low
5:15:00 AM,1,Wednesday,69,14,6,18,107,low
6:00:00 AM,1,Wednesday,109,38,34,5,186,heavy
6:15:00 AM,1,Wednesday,147,38,23,3,211,heavy
6:30:00 AM,1,Wednesday,135,19,48,5,207,heavy
6:45:00 AM,1,Wednesday,101,23,41,5,170,heavy
7:00:00 AM,1,Wednesday,138,21,28,1,188,heavy
7:15:00 AM,1,Wednesday,136,20,32,1,189,heavy
7:30:00 AM,1,Wednesday,123,19,25,5,172,heavy
7:45:00 AM,1,Wednesday,108,30,46,5,189,heavy
8:00:00 AM,1,Wednesday,128,15,43,5,191,heavy
8:15:00 AM,1,Wednesday,129,37,41,1,208,heavy
8:30:00 AM,1,Wednesday,127,18,28,3,176,heavy
8:45:00 AM,1,Wednesday,142,37,46,3,228,heavy
9:00:00 AM,1,Wednesday,149,26,46,1,222,heavy
1:30:00 PM,1,Wednesday,108,24,34,7,173,heavy
1:45:00 PM,1,Wednesday,108,17,33,7,165,high
2:15:00 PM,1,Wednesday,16,21,10,16,63,low
2:30:00 PM,1,Wednesday,91,22,34,8,155,high
2:45:00 PM,1,Wednesday,89,19,37,18,163,high
3:30:00 PM,1,Wednesday,76,28,39,14,157,high
4:00:00 PM,1,Wednesday,102,37,48,9,196,heavy
4:15:00 PM,1,Wednesday,115,36,41,8,200,heavy
4:30:00 PM,1,Wednesday,142,23,23,6,194,heavy
4:45:00 PM,1,Wednesday,134,15,29,8,186,heavy
5:00:00 PM,1,Wednesday,146,18,49,9,222,heavy
5:15:00 PM,1,Wednesday,126,24,48,9,207,heavy
5:30:00 PM,1,Wednesday,138,18,27,6,189,heavy
5:45:00 PM,1,Wednesday,129,13,43,6,191,heavy
6:00:00 PM,1,Wednesday,127,35,23,10,195,heavy
6:15:00 PM,1,Wednesday,144,20,22,7,193,heavy
6:30:00 PM,1,Wednesday,117,19,31,7,174,heavy
8:00:00 PM,1,Wednesday,90,7,17,31,145,high
8:15:00 PM,1,Wednesday,74,6,12,34,126,high
9:15:00 PM,1,Wednesday,71,16,14,9,110,low
10:30:00 PM,1,Wednesday,15,2,0,10,27,low
11:45:00 PM,1,Wednesday,14,1,1,17,33,low
1:30:00 AM,2,Thursday,10,4,1,11,26,low
1:45:00 AM,2,Thursday,11,0,0,16,27,low
3:00:00 AM,2,Thursday,13,1,1,13,28,low
3:30:00 AM,2,Thursday,17,5,1,15,38,low
3:45:00 AM,2,Thursday,19,3,0,13,35,low
4:00:00 AM,2,Thursday,19,3,1,12,35,low
4:15:00 AM,2,Thursday,54,15,10,8,87,low
4:30:00 AM,2,Thursday,107,0,1,2,110,low
5:00:00 AM,2,Thursday,78,2,4,9,93,low
6:00:00 AM,2,Thursday,143,33,27,1,204,heavy
6:15:00 AM,2,Thursday,133,40,37,0,210,heavy
6:30:00 AM,2,Thursday,123,37,34,4,198,heavy
6:45:00 AM,2,Thursday,133,34,36,1,204,heavy
7:15:00 AM,2,Thursday,145,10,37,0,192,heavy
7:30:00 AM,2,Thursday,141,39,40,5,225,heavy
7:45:00 AM,2,Thursday,134,12,22,2,170,heavy
8:00:00 AM,2,Thursday,126,10,26,4,166,high
8:15:00 AM,2,Thursday,136,22,31,0,189,heavy
8:30:00 AM,2,Thursday,128,26,42,4,200,heavy
8:45:00 AM,2,Thursday,106,12,28,4,150,high
9:00:00 AM,2,Thursday,140,27,36,2,205,heavy
9:15:00 AM,2,Thursday,40,20,37,28,125,high
10:00:00 AM,2,Thursday,59,5,36,12,112,high
1:30:00 PM,2,Thursday,116,21,22,17,176,heavy
2:15:00 PM,2,Thursday,70,13,12,10,105,low
3:00:00 PM,2,Thursday,24,20,15,17,76,low
4:15:00 PM,2,Thursday,113,38,45,7,203,heavy
4:30:00 PM,2,Thursday,110,31,37,7,185,heavy
4:45:00 PM,2,Thursday,126,15,26,6,173,heavy
5:00:00 PM,2,Thursday,100,15,29,7,151,high
5:15:00 PM,2,Thursday,147,28,29,10,214,heavy
5:30:00 PM,2,Thursday,146,22,50,10,228,heavy
5:45:00 PM,2,Thursday,148,23,27,5,203,heavy
6:00:00 PM,2,Thursday,149,17,41,9,216,heavy
6:15:00 PM,2,Thursday,136,32,41,7,216,heavy
6:30:00 PM,2,Thursday,101,22,33,9,165,high
6:45:00 PM,2,Thursday,87,18,13,34,152,high
7:00:00 PM,2,Thursday,50,21,14,9,94,low
7:15:00 PM,2,Thursday,63,23,19,34,139,high
7:30:00 PM,2,Thursday,73,9,11,5,98,low
8:30:00 PM,2,Thursday,62,21,10,35,128,high
8:45:00 PM,2,Thursday,100,17,16,33,166,high
9:15:00 PM,2,Thursday,102,14,15,34,165,high
9:30:00 PM,2,Thursday,68,12,15,32,127,high
10:30:00 PM,2,Thursday,12,0,0,12,24,low
11:00:00 PM,2,Thursday,15,2,1,14,32,low
12:45:00 AM,3,Friday,11,2,0,17,30,low
1:00:00 AM,3,Friday,14,1,1,11,27,low
2:00:00 AM,3,Friday,11,5,1,11,28,low
3:00:00 AM,3,Friday,17,5,0,15,37,low
4:00:00 AM,3,Friday,20,0,0,12,32,low
4:15:00 AM,3,Friday,29,10,0,12,51,low
4:30:00 AM,3,Friday,39,20,1,10,70,low
4:45:00 AM,3,Friday,76,9,7,13,105,low
5:00:00 AM,3,Friday,33,17,0,13,63,low
5:15:00 AM,3,Friday,64,14,1,12,91,low
5:30:00 AM,3,Friday,44,7,1,11,63,low
5:45:00 AM,3,Friday,53,8,4,15,80,low
6:00:00 AM,3,Friday,75,6,7,13,101,low
6:15:00 AM,3,Friday,60,11,4,10,85,low
6:30:00 AM,3,Friday,35,14,2,14,65,low
7:00:00 AM,3,Friday,27,10,2,12,51,low
7:15:00 AM,3,Friday,61,20,7,14,102,low
7:45:00 AM,3,Friday,43,18,6,14,81,low
8:00:00 AM,3,Friday,54,10,4,14,82,low
8:15:00 AM,3,Friday,30,12,1,14,57,low
8:30:00 AM,3,Friday,72,8,6,12,98,low
8:45:00 AM,3,Friday,55,17,7,15,94,low
9:00:00 AM,3,Friday,36,20,0,13,69,low
9:15:00 AM,3,Friday,168,55,10,0,233,heavy
9:30:00 AM,3,Friday,135,61,28,2,226,heavy
9:45:00 AM,3,Friday,168,68,27,2,265,heavy
10:00:00 AM,3,Friday,139,44,16,1,200,heavy
10:15:00 AM,3,Friday,156,63,12,3,234,heavy
10:30:00 AM,3,Friday,141,51,27,3,222,heavy
10:45:00 AM,3,Friday,144,44,16,3,207,heavy
11:00:00 AM,3,Friday,132,65,23,0,220,heavy
11:15:00 AM,3,Friday,180,48,17,2,247,heavy
11:30:00 AM,3,Friday,140,67,20,4,231,heavy
11:45:00 AM,3,Friday,163,62,12,0,237,heavy
12:00:00 PM,3,Friday,148,70,15,0,233,heavy
12:15:00 PM,3,Friday,134,47,22,3,206,heavy
12:30:00 PM,3,Friday,162,51,13,0,226,heavy
12:45:00 PM,3,Friday,136,49,15,1,201,heavy
1:00:00 PM,3,Friday,147,52,26,0,225,heavy
1:15:00 PM,3,Friday,174,54,25,1,254,heavy
1:30:00 PM,3,Friday,135,69,20,1,225,heavy
1:45:00 PM,3,Friday,142,55,21,1,219,heavy
2:00:00 PM,3,Friday,144,59,14,2,219,heavy
2:15:00 PM,3,Friday,180,49,17,0,246,heavy
2:30:00 PM,3,Friday,153,59,20,4,236,heavy
2:45:00 PM,3,Friday,139,43,27,3,212,heavy
3:00:00 PM,3,Friday,179,60,12,0,251,heavy
3:15:00 PM,3,Friday,76,21,6,1,104,low
3:45:00 PM,3,Friday,51,20,12,1,84,low
4:15:00 PM,3,Friday,50,24,11,0,85,low
4:30:00 PM,3,Friday,59,25,8,0,92,low
4:45:00 PM,3,Friday,90,21,0,0,111,low
5:15:00 PM,3,Friday,56,21,4,1,82,low
5:30:00 PM,3,Friday,70,25,11,2,108,low
6:00:00 PM,3,Friday,53,22,13,2,90,low
6:15:00 PM,3,Friday,59,27,5,2,93,low
7:15:00 PM,3,Friday,32,5,5,13,55,low
7:30:00 PM,3,Friday,36,6,7,2,51,low
7:45:00 PM,3,Friday,35,10,0,2,47,low
8:00:00 PM,3,Friday,40,10,5,10,65,low
8:15:00 PM,3,Friday,44,6,1,3,54,low
8:30:00 PM,3,Friday,40,6,1,3,50,low
8:45:00 PM,3,Friday,45,2,7,7,61,low
9:00:00 PM,3,Friday,44,2,6,5,57,low
9:15:00 PM,3,Friday,33,4,4,5,46,low
9:30:00 PM,3,Friday,22,5,3,13,43,low
9:45:00 PM,3,Friday,33,5,5,1,44,low
11:30:00 PM,3,Friday,18,4,1,11,34,low
12:15:00 AM,4,Saturday,16,4,1,15,36,low
12:30:00 AM,4,Saturday,10,4,1,16,31,low
1:00:00 AM,4,Saturday,15,5,0,10,30,low
1:30:00 AM,4,Saturday,15,0,0,15,30,low
2:00:00 AM,4,Saturday,14,0,1,12,27,low
2:15:00 AM,4,Saturday,10,1,0,11,22,low
2:30:00 AM,4,Saturday,18,5,0,18,41,low
2:45:00 AM,4,Saturday,12,4,0,11,27,low
4:15:00 AM,4,Saturday,74,4,4,13,95,low
6:00:00 AM,4,Saturday,102,21,42,3,168,heavy
6:15:00 AM,4,Saturday,140,35,50,0,225,heavy
6:30:00 AM,4,Saturday,105,33,29,4,171,heavy
6:45:00 AM,4,Saturday,134,26,27,1,188,heavy
7:00:00 AM,4,Saturday,123,35,45,1,204,heavy
7:15:00 AM,4,Saturday,128,31,26,0,185,heavy
7:30:00 AM,4,Saturday,105,32,43,0,180,heavy
7:45:00 AM,4,Saturday,137,13,31,5,186,heavy
8:00:00 AM,4,Saturday,148,37,46,2,233,heavy
8:15:00 AM,4,Saturday,105,14,35,2,156,high
8:30:00 AM,4,Saturday,148,17,42,5,212,heavy
8:45:00 AM,4,Saturday,116,22,30,3,171,heavy
9:00:00 AM,4,Saturday,143,28,46,1,218,heavy
9:15:00 AM,4,Saturday,30,24,13,13,80,low
9:30:00 AM,4,Saturday,74,23,35,10,142,high
9:45:00 AM,4,Saturday,67,5,36,17,125,high
10:00:00 AM,4,Saturday,59,11,33,25,128,high
10:45:00 AM,4,Saturday,73,12,32,5,122,high
1:15:00 PM,4,Saturday,47,29,28,9,113,high
1:45:00 PM,4,Saturday,114,11,40,20,185,heavy
3:00:00 PM,4,Saturday,112,16,30,11,169,heavy
3:15:00 PM,4,Saturday,120,30,28,15,193,heavy
3:30:00 PM,4,Saturday,38,27,12,18,95,low
4:00:00 PM,4,Saturday,107,28,45,8,188,heavy
4:15:00 PM,4,Saturday,100,16,49,7,172,heavy
4:30:00 PM,4,Saturday,145,15,20,9,189,heavy
4:45:00 PM,4,Saturday,133,17,22,8,180,heavy
5:00:00 PM,4,Saturday,117,36,41,10,204,heavy
5:15:00 PM,4,Saturday,113,26,26,8,173,heavy
5:45:00 PM,4,Saturday,149,33,45,10,237,heavy
6:00:00 PM,4,Saturday,134,35,26,7,202,heavy
6:15:00 PM,4,Saturday,106,11,45,9,171,heavy
6:30:00 PM,4,Saturday,121,37,34,6,198,heavy
10:00:00 PM,4,Saturday,10,1,1,12,24,low
10:30:00 PM,4,Saturday,16,4,0,16,36,low
10:45:00 PM,4,Saturday,18,1,0,18,37,low
11:45:00 PM,4,Saturday,18,1,0,16,35,low
12:15:00 AM,5,Sunday,11,5,0,14,30,low
1:15:00 AM,5,Sunday,19,1,0,11,31,low
2:45:00 AM,5,Sunday,18,4,0,11,33,low
3:30:00 AM,5,Sunday,15,3,1,12,31,low
5:45:00 AM,5,Sunday,66,20,2,16,104,low
6:00:00 AM,5,Sunday,147,26,44,5,222,heavy
6:15:00 AM,5,Sunday,139,27,29,1,196,heavy
6:30:00 AM,5,Sunday,119,31,36,5,191,heavy
7:15:00 AM,5,Sunday,105,17,29,4,155,high
7:30:00 AM,5,Sunday,124,29,41,1,195,heavy
7:45:00 AM,5,Sunday,118,19,34,1,172,heavy
8:00:00 AM,5,Sunday,101,37,32,0,170,heavy
8:15:00 AM,5,Sunday,109,11,48,1,169,heavy
8:30:00 AM,5,Sunday,143,12,23,3,181,heavy
8:45:00 AM,5,Sunday,143,40,30,0,213,heavy
9:00:00 AM,5,Sunday,128,16,34,0,178,heavy
9:15:00 AM,5,Sunday,14,25,14,16,69,low
10:15:00 AM,5,Sunday,92,3,33,21,149,high
10:30:00 AM,5,Sunday,91,16,28,9,144,high
1:30:00 PM,5,Sunday,90,30,32,8,160,high
1:45:00 PM,5,Sunday,120,21,22,14,177,heavy
2:00:00 PM,5,Sunday,120,12,40,13,185,heavy
3:30:00 PM,5,Sunday,70,18,28,5,121,high
3:45:00 PM,5,Sunday,56,17,15,8,96,low
4:00:00 PM,5,Sunday,141,15,20,6,182,heavy
4:15:00 PM,5,Sunday,150,19,46,7,222,heavy
4:30:00 PM,5,Sunday,119,37,22,8,186,heavy
4:45:00 PM,5,Sunday,144,14,44,5,207,heavy
5:00:00 PM,5,Sunday,110,25,46,6,187,heavy
5:15:00 PM,5,Sunday,138,15,31,10,194,heavy
5:30:00 PM,5,Sunday,140,35,41,5,221,heavy
5:45:00 PM,5,Sunday,103,24,28,8,163,high
6:00:00 PM,5,Sunday,142,27,30,5,204,heavy
6:15:00 PM,5,Sunday,149,13,22,9,193,heavy
6:30:00 PM,5,Sunday,126,40,39,8,213,heavy
8:00:00 PM,5,Sunday,53,19,11,18,101,low
8:45:00 PM,5,Sunday,102,6,14,35,157,high
9:30:00 PM,5,Sunday,66,12,16,33,127,high
11:45:00 PM,5,Sunday,18,4,0,18,40,low
12:30:00 AM,6,Monday,19,5,1,15,40,low
1:30:00 AM,6,Monday,15,2,1,16,34,low
2:00:00 AM,6,Monday,14,5,0,17,36,low
2:15:00 AM,6,Monday,11,3,1,10,25,low
2:45:00 AM,6,Monday,12,4,0,16,32,low
5:15:00 AM,6,Monday,94,1,9,3,107,low
5:30:00 AM,6,Monday,56,11,9,15,91,low
5:45:00 AM,6,Monday,80,16,5,10,111,low
6:00:00 AM,6,Monday,138,35,47,4,224,heavy
6:15:00 AM,6,Monday,123,27,22,4,176,heavy
6:30:00 AM,6,Monday,114,30,36,2,182,heavy
6:45:00 AM,6,Monday,122,30,37,2,191,heavy
7:00:00 AM,6,Monday,148,10,28,2,188,heavy
7:15:00 AM,6,Monday,127,38,48,0,213,heavy
7:30:00 AM,6,Monday,113,32,44,1,190,heavy
7:45:00 AM,6,Monday,131,26,40,1,198,heavy
8:00:00 AM,6,Monday,108,27,44,5,184,heavy
8:15:00 AM,6,Monday,109,19,49,3,180,heavy
8:30:00 AM,6,Monday,125,15,28,3,171,heavy
8:45:00 AM,6,Monday,139,30,35,4,208,heavy
9:00:00 AM,6,Monday,103,35,50,2,190,heavy
9:15:00 AM,6,Monday,64,13,40,12,129,high
9:45:00 AM,6,Monday,50,2,7,14,73,low
10:15:00 AM,6,Monday,99,16,39,26,180,heavy
2:00:00 PM,6,Monday,70,21,32,18,141,high
2:30:00 PM,6,Monday,51,22,12,16,101,low
4:00:00 PM,6,Monday,139,25,41,5,210,heavy
4:15:00 PM,6,Monday,109,12,49,6,176,heavy
4:30:00 PM,6,Monday,124,24,47,9,204,heavy
4:45:00 PM,6,Monday,135,29,39,7,210,heavy
5:00:00 PM,6,Monday,137,15,37,7,196,heavy
5:15:00 PM,6,Monday,119,28,46,9,202,heavy
5:30:00 PM,6,Monday,127,21,28,5,181,heavy
5:45:00 PM,6,Monday,109,37,44,9,199,heavy
6:00:00 PM,6,Monday,145,27,35,7,214,heavy
6:15:00 PM,6,Monday,133,36,28,6,203,heavy
6:30:00 PM,6,Monday,138,19,36,5,198,heavy
7:00:00 PM,6,Monday,83,11,14,33,141,high
7:45:00 PM,6,Monday,54,17,14,8,93,low
8:00:00 PM,6,Monday,58,18,14,6,96,low
8:15:00 PM,6,Monday,56,16,12,9,93,low
9:00:00 PM,6,Monday,105,14,13,32,164,high
10:15:00 PM,6,Monday,13,1,0,11,25,low
12:45:00 AM,7,Tuesday,16,3,0,15,34,low
3:00:00 AM,7,Tuesday,15,1,1,15,32,low
4:30:00 AM,7,Tuesday,60,12,8,15,95,low
5:00:00 AM,7,Tuesday,67,23,7,3,100,low
5:30:00 AM,7,Tuesday,66,6,9,5,86,low
6:00:00 AM,7,Tuesday,121,22,30,0,173,heavy
6:15:00 AM,7,Tuesday,130,27,39,5,201,heavy
6:30:00 AM,7,Tuesday,139,31,44,3,217,heavy
6:45:00 AM,7,Tuesday,129,14,43,5,191,heavy
7:00:00 AM,7,Tuesday,131,28,43,5,207,heavy
7:15:00 AM,7,Tuesday,119,39,24,1,183,heavy
7:30:00 AM,7,Tuesday,142,25,34,5,206,heavy
7:45:00 AM,7,Tuesday,123,22,22,3,170,heavy
8:15:00 AM,7,Tuesday,115,39,20,2,176,heavy
8:30:00 AM,7,Tuesday,111,17,32,1,161,high
9:00:00 AM,7,Tuesday,126,31,48,2,207,heavy
10:00:00 AM,7,Tuesday,51,14,33,14,112,high
1:30:00 PM,7,Tuesday,101,21,34,18,174,heavy
1:45:00 PM,7,Tuesday,98,29,34,12,173,heavy
2:15:00 PM,7,Tuesday,75,24,27,7,133,high
2:30:00 PM,7,Tuesday,71,21,38,11,141,high
2:45:00 PM,7,Tuesday,119,13,32,7,171,heavy
3:00:00 PM,7,Tuesday,114,11,39,13,177,heavy
3:45:00 PM,7,Tuesday,114,26,16,20,176,heavy
4:00:00 PM,7,Tuesday,120,32,39,9,200,heavy
4:15:00 PM,7,Tuesday,143,24,35,6,208,heavy
4:30:00 PM,7,Tuesday,121,28,21,5,175,heavy
4:45:00 PM,7,Tuesday,134,23,28,10,195,heavy
5:00:00 PM,7,Tuesday,103,13,37,10,163,high
5:15:00 PM,7,Tuesday,122,12,48,10,192,heavy
5:30:00 PM,7,Tuesday,145,39,23,6,213,heavy
5:45:00 PM,7,Tuesday,105,13,48,10,176,heavy
6:00:00 PM,7,Tuesday,144,13,40,10,207,heavy
6:15:00 PM,7,Tuesday,103,18,40,5,166,high
6:30:00 PM,7,Tuesday,120,15,34,8,177,heavy
7:30:00 PM,7,Tuesday,58,23,14,34,129,high
7:45:00 PM,7,Tuesday,58,13,11,33,115,high
8:30:00 PM,7,Tuesday,54,9,12,10,85,low
10:30:00 PM,7,Tuesday,18,5,0,11,34,low
12:30:00 AM,8,Wednesday,16,3,1,11,31,low
12:45:00 AM,8,Wednesday,18,2,1,13,34,low
1:00:00 AM,8,Wednesday,12,2,1,17,32,low
1:15:00 AM,8,Wednesday,17,4,1,15,37,low
1:45:00 AM,8,Wednesday,20,1,1,10,32,low
2:30:00 AM,8,Wednesday,19,0,1,13,33,low
2:45:00 AM,8,Wednesday,10,3,0,14,27,low
3:00:00 AM,8,Wednesday,17,5,1,17,40,low
3:15:00 AM,8,Wednesday,16,1,0,11,28,low
4:30:00 AM,8,Wednesday,69,18,0,12,99,low
5:15:00 AM,8,Wednesday,85,9,4,11,109,low
6:00:00 AM,8,Wednesday,133,28,31,3,195,heavy
6:15:00 AM,8,Wednesday,108,39,34,5,186,heavy
6:30:00 AM,8,Wednesday,101,12,48,1,162,high
6:45:00 AM,8,Wednesday,145,11,29,1,186,heavy
7:00:00 AM,8,Wednesday,112,33,29,3,177,heavy
7:15:00 AM,8,Wednesday,111,18,32,4,165,high
7:30:00 AM,8,Wednesday,133,39,44,2,218,heavy
7:45:00 AM,8,Wednesday,115,34,37,5,191,heavy
8:00:00 AM,8,Wednesday,135,35,38,3,211,heavy
8:15:00 AM,8,Wednesday,142,40,28,3,213,heavy
8:30:00 AM,8,Wednesday,124,11,27,2,164,high
8:45:00 AM,8,Wednesday,122,29,31,5,187,heavy
10:00:00 AM,8,Wednesday,42,25,37,12,116,high
10:15:00 AM,8,Wednesday,81,25,40,20,166,high
10:45:00 AM,8,Wednesday,84,9,31,17,141,high
2:30:00 PM,8,Wednesday,111,18,29,16,174,heavy
4:00:00 PM,8,Wednesday,145,12,24,8,189,heavy
4:15:00 PM,8,Wednesday,118,17,28,8,171,heavy
4:30:00 PM,8,Wednesday,145,20,47,8,220,heavy
4:45:00 PM,8,Wednesday,140,25,46,10,221,heavy
5:00:00 PM,8,Wednesday,120,35,43,7,205,heavy
5:15:00 PM,8,Wednesday,126,24,31,7,188,heavy
5:30:00 PM,8,Wednesday,106,22,43,5,176,heavy
5:45:00 PM,8,Wednesday,137,40,28,9,214,heavy
6:00:00 PM,8,Wednesday,108,40,25,6,179,heavy
6:15:00 PM,8,Wednesday,135,15,50,6,206,heavy
6:30:00 PM,8,Wednesday,121,21,49,8,199,heavy
7:30:00 PM,8,Wednesday,56,14,14,31,115,high
10:00:00 PM,8,Wednesday,16,5,0,14,35,low
11:15:00 PM,8,Wednesday,18,5,1,15,39,low
11:45:00 PM,8,Wednesday,10,5,0,14,29,low
1:00:00 AM,9,Thursday,18,3,0,14,35,low
1:15:00 AM,9,Thursday,11,2,0,12,25,low
1:30:00 AM,9,Thursday,17,1,1,13,32,low
2:30:00 AM,9,Thursday,12,3,0,17,32,low
4:00:00 AM,9,Thursday,12,0,1,16,29,low
4:30:00 AM,9,Thursday,71,22,5,2,100,low
5:15:00 AM,9,Thursday,62,12,3,18,95,low
6:00:00 AM,9,Thursday,141,30,31,1,203,heavy
6:15:00 AM,9,Thursday,126,31,33,2,192,heavy
6:30:00 AM,9,Thursday,112,26,30,4,172,heavy
6:45:00 AM,9,Thursday,112,12,38,4,166,high
7:00:00 AM,9,Thursday,144,14,33,4,195,heavy
7:15:00 AM,9,Thursday,127,13,36,1,177,heavy
7:30:00 AM,9,Thursday,146,10,44,5,205,heavy
7:45:00 AM,9,Thursday,146,22,26,4,198,heavy
8:00:00 AM,9,Thursday,101,10,48,5,164,high
8:30:00 AM,9,Thursday,150,20,43,0,213,heavy
8:45:00 AM,9,Thursday,110,35,45,2,192,heavy
9:00:00 AM,9,Thursday,139,15,28,2,184,heavy
9:15:00 AM,9,Thursday,99,17,32,7,155,high
10:15:00 AM,9,Thursday,54,1,35,26,116,high
10:30:00 AM,9,Thursday,26,16,13,16,71,low
10:45:00 AM,9,Thursday,99,18,39,19,175,heavy
1:45:00 PM,9,Thursday,62,23,38,19,142,high
2:15:00 PM,9,Thursday,35,20,10,8,73,low
3:00:00 PM,9,Thursday,53,21,6,11,91,low
3:15:00 PM,9,Thursday,99,16,38,7,160,high
3:30:00 PM,9,Thursday,86,21,31,18,156,high
3:45:00 PM,9,Thursday,79,28,35,13,155,high
4:00:00 PM,9,Thursday,146,25,33,8,212,heavy
4:15:00 PM,9,Thursday,116,24,36,6,182,heavy
4:30:00 PM,9,Thursday,107,14,44,5,170,heavy
4:45:00 PM,9,Thursday,115,20,27,9,171,heavy
5:00:00 PM,9,Thursday,113,23,43,6,185,heavy
5:15:00 PM,9,Thursday,102,20,31,5,158,high
5:30:00 PM,9,Thursday,138,27,21,7,193,heavy
5:45:00 PM,9,Thursday,146,13,38,9,206,heavy
6:00:00 PM,9,Thursday,139,33,41,7,220,heavy
6:15:00 PM,9,Thursday,130,24,48,9,211,heavy
6:30:00 PM,9,Thursday,135,31,34,8,208,heavy
7:00:00 PM,9,Thursday,109,23,14,26,172,heavy
8:30:00 PM,9,Thursday,67,19,11,8,105,low
8:45:00 PM,9,Thursday,61,14,10,5,90,low
9:15:00 PM,9,Thursday,91,5,12,34,142,high
11:45:00 PM,9,Thursday,14,3,1,15,33,low
