Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
27,5,62,9,0,18,89,1
27,5,69,8,0,15,92,1
27,5,70,6,9,8,93,1
28,6,59,0,6,16,81,1
28,6,135,13,24,6,178,4
28,6,138,21,19,10,188,4
28,6,148,24,14,10,196,4
28,6,130,18,20,13,181,4
28,6,150,12,16,10,188,4
28,6,132,15,17,14,178,4
28,6,47,6,15,9,77,1
28,6,71,10,6,10,97,1
28,6,49,10,12,8,79,1
28,6,74,15,29,15,133,3
28,6,38,7,1,13,59,1
28,6,144,21,10,19,194,4
28,6,144,24,26,14,208,4
28,6,112,26,38,12,188,4
28,6,106,9,31,11,157,3
28,6,149,27,33,16,225,4
28,6,120,30,17,19,186,4
28,6,133,15,10,10,168,4
28,6,108,14,38,19,179,4
28,6,141,24,11,19,195,4
28,6,127,15,21,17,180,4
28,6,134,20,38,20,212,4
28,6,70,7,7,10,94,1
28,6,74,19,12,35,140,3
29,7,54,8,7,16,85,1
29,7,81,8,5,12,106,1
29,7,122,17,21,9,169,4
29,7,141,30,22,11,204,4
29,7,123,29,13,7,172,4
29,7,131,27,19,15,192,4
29,7,138,25,20,14,197,4
29,7,148,20,14,11,193,4
29,7,125,22,12,12,171,4
29,7,78,6,29,14,127,3
29,7,66,5,7,35,113,3
29,7,55,5,33,20,113,3
29,7,63,16,3,13,95,1
29,7,75,4,3,15,97,1
29,7,92,7,35,25,159,3
29,7,128,26,25,12,191,4
29,7,150,24,30,12,216,4
29,7,108,6,37,18,169,4
29,7,111,17,40,18,186,4
29,7,112,24,39,16,191,4
29,7,140,10,38,18,206,4
29,7,144,13,15,14,186,4
29,7,127,17,24,17,185,4
29,7,138,9,16,20,183,4
29,7,73,1,10,32,116,3
29,7,83,13,9,34,139,3
30,1,84,8,2,12,106,1
30,1,71,0,5,18,94,1
30,1,78,6,2,11,97,1
30,1,115,22,23,13,173,4
30,1,145,10,23,13,191,4
30,1,131,27,20,9,187,4
30,1,113,29,12,15,169,4
30,1,127,18,20,7,172,4
30,1,125,24,17,8,174,4
30,1,54,8,10,15,87,1
30,1,51,3,7,17,78,1
30,1,84,0,30,19,133,3
30,1,17,19,3,10,49,1
30,1,66,19,29,20,134,3
30,1,68,12,5,11,96,1
30,1,38,13,13,11,75,1
30,1,146,14,11,17,188,4
30,1,123,13,31,16,183,4
30,1,132,27,33,19,211,4
30,1,134,17,13,20,184,4
30,1,138,7,40,11,196,4
30,1,117,12,36,15,180,4
30,1,142,6,28,15,191,4
30,1,149,24,36,12,221,4
30,1,110,14,35,11,170,4
30,1,83,3,11,31,128,3
30,1,66,9,18,32,125,3
30,1,108,18,16,30,172,4
31,2,52,6,5,14,77,1
31,2,62,6,3,18,89,1
31,2,72,7,5,14,98,1
31,2,125,25,22,5,177,4
31,2,150,15,22,12,199,4
31,2,119,24,21,9,173,4
31,2,47,10,9,9,75,1
31,2,48,8,14,8,78,1
31,2,42,12,6,17,77,1
31,2,45,13,33,27,118,3
31,2,69,5,2,15,91,1
31,2,5,19,3,10,37,1
31,2,50,13,12,17,92,1
31,2,97,8,30,27,162,3
31,2,101,13,31,19,164,3
31,2,139,29,34,10,212,4
31,2,139,18,39,17,213,4
31,2,105,12,39,14,170,4
31,2,101,26,25,18,170,4
31,2,109,25,36,11,181,4
31,2,135,19,13,16,183,4
31,2,118,18,14,19,169,4
31,2,102,29,36,18,185,4
31,2,136,25,31,18,210,4
31,2,112,22,26,13,173,4
31,2,57,12,12,35,116,3
31,2,52,19,14,34,119,3
31,2,67,6,11,17,101,1
31,2,64,6,12,32,114,3
31,2,107,6,12,32,157,3
31,2,87,7,5,11,110,1
31,2,91,6,7,35,139,3
31,2,98,16,8,31,153,3
31,2,84,5,6,35,130,3
1,3,88,1,3,17,109,1
1,3,70,8,6,13,97,1
1,3,59,2,0,12,73,1
1,3,52,7,0,13,72,1
1,3,124,27,25,15,191,4
1,3,143,22,21,5,191,4
1,3,106,29,23,11,169,4
1,3,145,22,24,14,205,4
1,3,142,13,14,6,175,4
1,3,134,27,19,8,188,4
1,3,41,8,5,17,71,1
1,3,58,10,14,7,89,1
1,3,49,12,13,12,86,1
1,3,50,8,34,26,118,3
1,3,16,4,2,14,36,1
1,3,38,17,5,14,74,1
1,3,119,18,17,14,168,4
1,3,111,8,37,10,166,3
1,3,119,13,28,13,173,4
1,3,144,18,28,13,203,4
1,3,133,29,14,11,187,4
1,3,134,5,21,15,175,4
1,3,140,20,27,13,200,4
1,3,116,27,34,20,197,4
1,3,121,15,19,20,175,4
1,3,123,30,32,12,197,4
1,3,62,0,19,34,115,3
1,3,75,14,5,35,129,3
1,3,96,3,10,33,142,3
1,3,89,15,13,31,148,3
2,4,50,9,4,12,75,1
2,4,51,7,5,11,74,1
2,4,83,0,4,13,100,1
2,4,72,4,5,16,97,1
2,4,139,13,21,8,181,4
2,4,125,26,12,15,178,4
2,4,130,18,17,13,178,4
2,4,129,17,21,5,172,4
2,4,129,27,21,9,186,4
2,4,122,26,21,10,179,4
2,4,57,13,10,9,89,1
2,4,44,5,11,18,78,1
2,4,10,4,3,18,35,1
2,4,40,9,6,10,65,1
2,4,28,2,1,11,42,1
2,4,44,19,28,26,117,3
2,4,111,27,20,20,178,4
2,4,113,10,33,10,166,3
2,4,119,27,17,17,180,4
2,4,146,28,12,11,197,4
2,4,127,30,20,13,190,4
2,4,138,10,10,20,178,4
2,4,107,27,19,18,171,4
2,4,125,29,12,14,180,4
2,4,112,12,30,10,164,3
2,4,123,19,14,19,175,4
2,4,105,16,15,33,169,4
2,4,57,8,11,16,92,1
2,4,71,4,15,34,124,3
2,4,68,0,7,14,89,1
3,5,65,9,2,53,129,3
3,5,73,4,0,39,116,3
3,5,59,8,5,44,116,3
3,5,71,1,4,44,120,3
3,5,50,10,2,56,118,3
3,5,72,6,4,36,118,3
3,5,149,37,14,10,210,4
3,5,143,48,19,5,215,4
3,5,143,21,6,6,176,4
3,5,139,30,13,10,192,4
3,5,136,38,13,6,193,4
3,5,144,43,13,8,208,4
3,5,125,22,18,8,173,4
3,5,147,35,19,8,209,4
3,5,128,49,7,9,193,4
3,5,130,43,15,6,194,4
3,5,113,38,17,10,178,4
3,5,147,38,5,8,198,4
3,5,123,29,16,10,178,4
3,5,121,41,14,5,181,4
3,5,136,46,9,10,201,4
3,5,58,14,14,15,101,1
3,5,62,6,7,12,87,1
3,5,62,7,9,7,85,1
3,5,55,6,2,18,81,1
3,5,62,5,14,9,90,1
3,5,82,5,5,5,97,1
3,5,68,5,0,16,89,1
3,5,66,11,9,5,91,1
3,5,81,13,0,14,108,1
3,5,56,5,9,17,87,1
3,5,52,6,5,6,69,1
4,6,50,5,4,16,75,1
4,6,59,8,7,17,91,1
4,6,61,6,5,12,84,1
4,6,67,4,3,16,90,1
4,6,118,27,10,12,167,1
4,6,144,22,12,10,188,4
4,6,123,20,21,6,170,4
4,6,143,26,22,10,201,4
4,6,80,13,11,5,109,1
4,6,123,30,13,12,178,4
4,6,143,25,14,12,194,4
4,6,38,15,6,6,65,1
4,6,66,6,7,16,95,1
4,6,77,11,13,6,107,1
4,6,17,4,4,11,36,1
4,6,64,13,9,12,98,1
4,6,11,3,2,14,30,1
4,6,88,3,31,23,145,3
4,6,144,16,25,18,203,4
4,6,116,23,37,11,187,4
4,6,114,6,38,11,169,4
4,6,130,10,19,10,169,4
4,6,144,19,18,15,196,4
4,6,119,13,38,18,188,4
4,6,123,18,18,12,171,4
4,6,147,14,32,10,203,4
4,6,114,27,32,10,183,4
4,6,113,27,35,10,185,4
4,6,76,3,8,13,100,1
4,6,80,0,12,13,105,1
4,6,59,7,14,16,96,1
4,6,99,12,14,34,159,3
4,6,65,16,9,14,104,1
4,6,81,18,16,33,148,3
5,7,64,4,7,15,90,1
5,7,80,2,2,18,102,1
5,7,78,4,0,11,93,1
5,7,146,19,25,8,198,4
5,7,137,22,14,10,183,4
5,7,150,26,18,10,204,4
5,7,148,15,22,8,193,4
5,7,145,20,24,13,202,4
5,7,127,27,17,15,186,4
5,7,74,14,28,15,131,3
5,7,71,8,28,11,118,3
5,7,54,11,11,11,87,1
5,7,53,2,14,12,81,1
5,7,12,3,11,15,41,1
5,7,57,19,11,16,103,1
5,7,13,19,7,12,51,1
5,7,127,20,16,17,180,4
5,7,122,12,20,19,173,4
5,7,141,22,29,12,204,4
5,7,131,29,33,12,205,4
5,7,126,6,22,15,169,4
5,7,128,14,11,18,171,4
5,7,137,29,36,18,220,4
5,7,129,18,10,18,175,4
5,7,100,30,31,20,181,4
5,7,136,16,17,11,180,4
5,7,86,14,13,33,146,3
5,7,81,0,7,15,103,1
5,7,60,2,10,18,90,1
5,7,69,3,19,32,123,3
5,7,74,9,15,33,131,3
5,7,102,18,20,31,171,4
6,1,58,8,7,13,86,1
6,1,72,1,5,11,89,1
6,1,134,18,14,6,172,4
6,1,142,25,22,5,194,4
6,1,137,13,19,14,183,4
6,1,128,21,19,13,181,4
6,1,49,15,15,5,84,1
6,1,59,6,10,17,92,1
6,1,68,15,26,11,120,3
6,1,74,9,14,6,103,1
6,1,62,9,12,32,115,3
6,1,68,0,12,35,115,3
6,1,70,6,8,35,119,3
6,1,48,4,8,17,77,1
6,1,118,8,27,16,169,4
6,1,145,19,22,19,205,4
6,1,126,22,28,16,192,4
6,1,120,24,30,10,184,4
6,1,128,10,14,18,170,4
6,1,142,26,32,10,210,4
6,1,121,25,33,13,192,4
6,1,144,6,18,12,180,4
6,1,116,26,14,18,174,4
6,1,138,21,39,17,215,4
6,1,97,17,19,33,166,3
6,1,64,13,13,16,106,1
6,1,60,20,12,32,124,3
6,1,58,15,12,31,116,3
6,1,95,7,18,34,154,3
7,2,64,0,2,12,78,1
7,2,60,8,7,11,86,1
7,2,59,1,7,11,78,1
7,2,72,2,6,11,91,1
7,2,86,10,2,12,110,1
7,2,79,7,4,10,100,1
7,2,128,29,24,9,190,4
7,2,140,15,13,7,175,4
7,2,150,28,12,9,199,4
7,2,104,29,21,15,169,4
7,2,130,17,17,12,176,4
7,2,35,10,11,17,73,1
7,2,31,13,11,7,62,1
7,2,80,9,9,9,107,1
7,2,60,10,8,11,89,1
7,2,62,11,9,12,94,1
7,2,98,8,26,18,150,3
7,2,76,12,8,15,111,1
7,2,79,15,26,30,150,3
7,2,62,6,29,23,120,3
7,2,144,14,12,16,186,4
7,2,121,17,35,14,187,4
7,2,145,5,20,12,182,4
7,2,127,11,24,16,178,4
7,2,128,9,29,20,186,4
7,2,116,18,32,18,184,4
7,2,149,20,17,13,199,4
7,2,144,27,22,16,209,4
7,2,145,6,40,13,204,4
7,2,110,16,18,34,178,4
7,2,106,8,10,31,155,3
7,2,53,13,12,15,93,1
7,2,90,0,11,32,133,3
8,3,64,10,7,15,96,1
8,3,57,10,2,18,87,1
8,3,76,7,4,15,102,1
8,3,54,2,3,13,72,1
8,3,144,13,10,5,172,4
8,3,147,21,12,11,191,4
8,3,142,11,25,5,183,4
8,3,138,23,17,12,190,4
8,3,144,15,15,14,188,4
8,3,122,24,17,9,172,4
8,3,137,28,17,14,196,4
8,3,78,8,11,9,106,1
8,3,57,13,11,14,95,1
8,3,72,9,27,12,120,3
8,3,58,14,7,16,95,1
8,3,80,9,26,10,125,3
8,3,68,12,10,18,108,1
8,3,42,17,2,11,72,1
8,3,16,14,14,18,62,1
8,3,73,0,33,30,136,3
8,3,106,5,29,14,154,3
8,3,142,16,18,10,186,4
8,3,129,7,26,15,177,4
8,3,131,11,10,18,170,4
8,3,128,19,32,20,199,4
8,3,144,16,14,11,185,4
8,3,150,5,11,18,184,4
8,3,128,20,16,16,180,4
8,3,62,13,6,15,96,1
8,3,66,16,17,35,134,3
8,3,63,0,10,18,91,1
8,3,100,11,10,35,156,3
8,3,98,16,17,33,164,3
8,3,60,4,20,31,115,3
8,3,55,9,15,17,96,1
9,4,65,1,6,18,90,1
9,4,60,8,6,10,84,1
9,4,56,10,4,11,81,1
9,4,78,5,6,12,101,1
9,4,150,30,14,15,209,4
9,4,142,29,15,5,191,4
9,4,150,19,23,12,204,4
9,4,63,5,14,10,92,1
9,4,36,6,15,6,63,1
9,4,60,6,6,11,83,1
9,4,46,11,9,17,83,1
9,4,78,15,26,15,134,3
9,4,54,5,11,7,77,1
9,4,62,10,12,35,119,3
9,4,85,2,30,16,133,3
9,4,119,8,34,12,173,4
9,4,120,17,37,14,188,4
9,4,141,23,24,15,203,4
9,4,118,30,28,11,187,4
9,4,139,30,33,16,218,4
9,4,132,16,13,11,172,4
9,4,115,26,34,20,195,4
9,4,105,16,32,17,170,4
9,4,116,10,27,11,164,3
9,4,147,22,17,20,206,4
9,4,138,13,15,13,179,4
9,4,84,4,14,33,135,3
9,4,75,2,17,31,125,3
9,4,51,5,5,17,78,1
9,4,67,12,10,16,105,1
9,4,69,0,8,13,90,1
10,2,31,0,4,4,39,1
10,2,49,0,3,3,55,1
10,2,46,0,3,6,55,1
10,2,51,0,2,5,58,1
10,2,57,6,15,16,94,1
10,2,44,0,5,4,53,1
10,2,37,0,1,4,42,1
10,2,42,4,4,5,55,1
10,2,51,0,9,7,67,1
10,2,34,0,4,7,45,1
10,2,45,0,1,1,47,1
10,2,45,0,1,3,49,1
10,2,50,0,3,0,53,1
10,2,34,0,4,4,42,1
10,2,129,22,42,1,194,4
10,2,144,16,49,0,209,4
10,2,67,11,10,16,104,1
10,2,67,29,5,10,111,1
10,2,56,12,2,14,84,1
10,2,57,13,3,11,84,1
10,2,129,22,42,1,194,4
10,2,144,16,49,0,209,4
10,2,120,27,46,3,196,4
10,2,102,39,47,1,189,4
10,2,145,23,27,0,195,4
10,2,114,37,21,5,177,4
10,2,122,28,33,1,184,4
10,2,114,39,30,3,186,4
10,2,150,36,25,1,212,4
10,2,107,10,49,2,168,4
10,2,124,24,22,0,170,4
10,2,77,16,39,29,161,3
10,2,32,22,38,21,113,3
10,2,68,13,29,24,134,3
10,2,76,7,11,15,109,1
10,2,79,15,36,18,148,3
10,2,59,19,35,16,129,3
10,2,88,26,31,19,164,3
10,2,110,17,23,20,170,4
10,2,29,26,5,6,66,1
10,2,141,31,36,6,214,4
10,2,120,25,28,5,178,4
10,2,137,23,44,5,209,4
10,2,124,11,30,7,172,4
10,2,145,25,49,7,226,4
10,2,122,37,23,8,190,4
10,2,136,30,20,9,195,4
10,2,145,18,40,9,212,4
10,2,138,34,28,5,205,4
10,2,123,10,29,8,170,4
10,2,70,8,14,6,98,1
10,2,80,17,12,34,143,3
10,2,18,2,1,13,34,1
10,2,15,0,1,11,27,1
11,3,12,2,1,17,32,1
11,3,16,1,0,14,31,1
11,3,20,0,0,14,34,1
11,3,18,4,0,11,33,1
11,3,14,4,1,10,29,1
11,3,125,13,26,2,166,3
11,3,125,39,49,3,216,4
11,3,125,34,37,1,197,4
11,3,125,19,25,4,173,4
11,3,125,15,49,0,189,4
11,3,125,32,50,5,212,4
11,3,125,38,50,1,214,4
11,3,125,29,29,3,186,4
11,3,125,31,48,4,208,4
11,3,125,32,50,0,207,4
11,3,125,31,45,0,201,4
11,3,125,28,36,0,189,4
11,3,48,25,36,21,130,3
11,3,93,7,30,16,146,3
11,3,55,15,36,15,121,3
11,3,54,29,37,9,129,3
11,3,60,21,26,11,118,3
11,3,39,24,13,11,87,1
11,3,90,20,35,7,152,3
11,3,109,30,22,20,181,4
11,3,142,22,37,6,207,4
11,3,142,13,37,8,200,4
11,3,108,23,26,9,166,3
11,3,122,29,30,7,188,4
11,3,133,12,30,7,182,4
11,3,118,23,38,10,189,4
11,3,121,35,26,8,190,4
11,3,132,12,27,8,179,4
11,3,144,17,33,7,201,4
11,3,50,10,10,17,87,1
11,3,108,24,15,29,176,4
11,3,86,13,11,35,145,3
11,3,18,4,0,16,38,1
11,3,18,5,0,12,35,1
11,3,18,1,0,17,36,1
11,3,18,0,1,12,31,1
12,4,18,5,1,13,37,1
12,4,18,0,0,13,31,1
12,4,18,5,0,11,34,1
12,4,18,5,1,12,36,1
12,4,18,1,1,16,36,1
12,4,18,1,0,14,33,1
12,4,62,24,7,2,95,1
12,4,51,23,6,1,81,1
12,4,117,38,50,5,210,4
12,4,114,32,34,2,182,4
12,4,145,20,25,2,192,4
12,4,125,30,48,1,204,4
12,4,103,27,45,1,176,4
12,4,114,20,43,1,178,4
12,4,145,10,44,1,200,4
12,4,147,31,20,4,202,4
12,4,104,24,40,0,168,4
12,4,101,37,31,4,173,4
12,4,144,30,37,1,212,4
12,4,59,6,11,11,87,1
12,4,14,21,7,18,60,1
12,4,118,25,31,13,187,4
12,4,105,29,22,12,168,4
12,4,105,35,48,6,194,4
12,4,135,37,34,5,211,4
12,4,103,29,44,6,182,4
12,4,113,13,42,10,178,4
12,4,103,20,27,9,159,3
12,4,150,13,20,9,192,4
12,4,116,25,33,8,182,4
12,4,109,16,41,9,175,4
12,4,112,11,50,5,178,4
12,4,104,31,30,5,170,4
12,4,146,18,40,6,210,4
12,4,110,24,10,29,173,4
12,4,62,12,11,18,103,1
13,5,18,4,1,15,38,1
13,5,19,3,0,16,38,1
13,5,10,3,0,12,25,1
13,5,15,1,0,14,30,1
13,5,17,4,0,13,34,1
13,5,19,2,0,11,32,1
13,5,27,6,1,11,45,1
13,5,33,11,6,13,63,1
13,5,63,6,7,10,86,1
13,5,58,13,4,15,90,1
13,5,57,11,7,10,85,1
13,5,63,10,6,12,91,1
13,5,74,9,0,15,98,1
13,5,71,9,7,10,97,1
13,5,33,9,6,13,61,1
13,5,29,6,1,12,48,1
13,5,32,9,3,11,55,1
13,5,57,14,3,11,85,1
13,5,31,11,0,14,56,1
13,5,30,9,3,10,52,1
13,5,61,8,7,12,88,1
13,5,47,10,4,10,71,1
13,5,49,10,2,10,71,1
13,5,58,7,5,13,83,1
13,5,53,19,1,10,83,1
13,5,132,47,25,0,204,4
13,5,131,52,15,0,198,4
13,5,171,59,27,3,260,4
13,5,131,43,20,3,197,4
13,5,177,56,12,4,249,4
13,5,160,47,30,3,240,4
13,5,178,68,28,4,278,4
13,5,169,70,20,3,262,4
13,5,133,56,25,2,216,4
13,5,151,52,13,0,216,4
13,5,179,46,27,3,255,4
13,5,144,68,20,0,232,4
13,5,162,46,19,2,229,4
13,5,159,44,23,2,228,4
13,5,174,67,30,1,272,4
13,5,136,57,29,4,226,4
13,5,156,42,12,3,213,4
13,5,175,63,19,3,260,4
13,5,172,62,20,2,256,4
13,5,171,49,15,0,235,4
13,5,172,65,18,2,257,4
13,5,176,50,13,1,240,4
13,5,153,50,23,3,229,4
13,5,148,64,27,0,239,4
13,5,56,28,6,2,92,1
13,5,77,20,7,0,104,1
13,5,66,24,1,0,91,1
13,5,72,22,8,2,104,1
13,5,66,26,4,1,97,1
13,5,85,20,4,0,109,1
13,5,67,29,1,0,97,1
13,5,65,25,1,1,92,1
13,5,42,1,5,11,59,1
13,5,42,10,3,1,56,1
13,5,31,11,1,12,55,1
13,5,47,7,3,6,63,1
13,5,28,7,2,4,41,1
13,5,22,3,6,1,32,1
13,5,29,1,7,5,42,1
13,5,43,9,1,11,64,1
13,5,23,3,3,8,37,1
13,5,21,2,5,15,43,1
13,5,31,2,1,9,43,1
13,5,15,5,0,18,38,1
13,5,11,2,0,15,28,1
13,5,12,0,1,17,30,1
13,5,18,3,0,18,39,1
13,5,15,5,0,14,34,1
14,6,20,2,0,12,34,1
14,6,15,5,0,15,35,1
14,6,11,4,0,14,29,1
14,6,14,3,1,18,36,1
14,6,15,4,0,16,35,1
14,6,55,15,5,3,78,1
14,6,76,10,7,9,102,1
14,6,115,27,9,16,167,1
14,6,142,18,27,0,187,4
14,6,117,29,49,2,197,4
14,6,126,36,24,0,186,4
14,6,110,39,38,5,192,4
14,6,149,20,39,5,213,4
14,6,124,34,24,4,186,4
14,6,149,35,32,1,217,4
14,6,125,32,38,4,199,4
14,6,101,23,38,1,163,3
14,6,137,36,30,0,203,4
14,6,139,15,21,3,178,4
14,6,26,12,14,13,65,1
14,6,12,22,8,11,53,1
14,6,120,28,22,20,190,4
14,6,79,13,28,7,127,3
14,6,150,30,22,5,207,4
14,6,142,23,25,7,197,4
14,6,111,36,25,6,178,4
14,6,143,37,38,8,226,4
14,6,120,37,43,10,210,4
14,6,140,22,27,5,194,4
14,6,128,37,20,9,194,4
14,6,114,23,42,10,189,4
14,6,117,20,22,9,168,4
14,6,65,15,15,8,103,1
14,6,56,7,12,12,87,1
14,6,50,12,15,18,95,1
14,6,74,9,11,12,106,1
14,6,82,5,12,34,133,3
14,6,58,19,12,17,106,1
14,6,70,10,14,32,126,3
14,6,17,1,1,17,36,1
14,6,15,0,0,16,31,1
14,6,14,5,1,12,32,1
15,7,13,0,1,12,26,1
15,7,17,3,1,17,38,1
15,7,18,1,0,16,35,1
15,7,10,1,1,12,24,1
15,7,61,26,1,16,104,1
15,7,72,26,6,4,108,1
15,7,75,1,8,10,94,1
15,7,75,1,7,9,92,1
15,7,93,5,4,1,103,1
15,7,111,18,41,2,172,4
15,7,114,27,46,0,187,4
15,7,139,19,50,2,210,4
15,7,109,14,38,1,162,3
15,7,150,13,31,4,198,4
15,7,122,13,47,3,185,4
15,7,114,24,46,2,186,4
15,7,119,36,41,0,196,4
15,7,108,35,39,0,182,4
15,7,113,18,28,1,160,3
15,7,118,36,37,0,191,4
15,7,113,35,48,3,199,4
15,7,37,5,13,11,66,1
15,7,82,17,31,20,150,3
15,7,112,15,40,10,177,4
15,7,94,20,35,17,166,3
15,7,21,30,5,5,61,1
15,7,49,16,9,12,86,1
15,7,129,28,40,6,203,4
15,7,141,18,28,8,195,4
15,7,131,14,43,7,195,4
15,7,105,38,23,5,171,4
15,7,125,35,37,5,202,4
15,7,127,36,42,9,214,4
15,7,129,22,25,9,185,4
15,7,121,39,47,8,215,4
15,7,138,29,42,9,218,4
15,7,119,26,21,5,171,4
15,7,138,17,48,8,211,4
15,7,72,12,14,32,130,3
15,7,59,23,10,35,127,3
15,7,20,3,0,16,39,1
15,7,11,0,1,11,23,1
16,1,19,4,0,17,40,1
16,1,61,4,5,17,87,1
16,1,91,8,6,2,107,1
16,1,94,4,5,2,105,1
16,1,91,2,3,5,101,1
16,1,134,15,42,5,196,4
16,1,121,35,39,4,199,4
16,1,118,40,40,3,201,4
16,1,115,17,40,1,173,4
16,1,106,22,37,0,165,3
16,1,147,26,40,0,213,4
16,1,102,13,31,2,148,3
16,1,130,40,31,2,203,4
16,1,102,17,33,0,152,3
16,1,105,13,48,5,171,4
16,1,129,24,25,0,178,4
16,1,117,11,45,0,173,4
16,1,80,14,35,18,147,3
16,1,18,15,9,15,57,1
16,1,37,18,8,16,79,1
16,1,10,7,5,14,36,1
16,1,20,17,9,5,51,1
16,1,70,22,38,7,137,3
16,1,23,13,12,6,54,1
16,1,74,18,37,11,140,3
16,1,62,15,8,11,96,1
16,1,111,32,43,5,191,4
16,1,145,12,41,6,204,4
16,1,139,11,20,7,177,4
16,1,129,40,31,10,210,4
16,1,128,22,28,8,186,4
16,1,127,32,29,7,195,4
16,1,120,35,44,8,207,4
16,1,106,11,41,7,165,3
16,1,114,40,31,5,190,4
16,1,110,25,19,34,188,4
16,1,70,16,19,33,138,3
16,1,73,16,14,34,137,3
16,1,54,20,10,9,93,1
16,1,90,6,18,32,146,3
16,1,12,1,0,11,24,1
16,1,13,5,1,12,31,1
16,1,18,4,0,11,33,1
16,1,10,4,1,12,27,1
17,2,15,2,1,15,33,1
17,2,13,5,0,17,35,1
17,2,14,0,0,16,30,1
17,2,62,20,4,18,104,1
17,2,50,13,2,14,79,1
17,2,68,10,8,1,87,1
17,2,106,13,39,1,159,3
17,2,105,32,47,4,188,4
17,2,150,19,34,4,207,4
17,2,137,38,39,2,216,4
17,2,113,11,32,1,157,3
17,2,117,30,26,5,178,4
17,2,130,10,37,1,178,4
17,2,150,32,31,1,214,4
17,2,146,10,30,3,189,4
17,2,123,24,46,2,195,4
17,2,110,24,26,4,164,3
17,2,111,33,31,2,177,4
17,2,132,18,32,2,184,4
17,2,7,16,11,14,48,1
17,2,42,25,38,18,123,3
17,2,82,13,28,5,128,3
17,2,120,20,21,18,179,4
17,2,114,11,39,10,174,4
17,2,99,24,30,10,163,3
17,2,78,18,30,8,134,3
17,2,107,28,38,9,182,4
17,2,123,28,24,10,185,4
17,2,126,15,28,6,175,4
17,2,147,28,23,5,203,4
17,2,100,21,33,7,161,3
17,2,130,34,30,6,200,4
17,2,118,40,29,10,197,4
17,2,113,38,44,9,204,4
17,2,117,29,29,9,184,4
17,2,106,12,20,32,170,4
17,2,66,6,12,33,117,3
18,3,20,5,0,10,35,1
18,3,14,5,0,17,36,1
18,3,19,0,0,18,37,1
18,3,50,4,6,13,73,1
18,3,128,11,46,4,189,4
18,3,129,39,43,0,211,4
18,3,129,27,38,0,194,4
18,3,141,15,21,5,182,4
18,3,120,22,29,1,172,4
18,3,141,24,47,4,216,4
18,3,149,24,33,1,207,4
18,3,140,40,36,1,217,4
18,3,140,20,36,0,196,4
18,3,107,13,31,4,155,3
18,3,141,15,32,4,192,4
18,3,120,27,38,4,189,4
18,3,54,10,30,28,122,3
18,3,96,23,31,14,164,3
18,3,96,22,36,5,159,3
18,3,114,21,32,5,172,4
18,3,74,27,34,10,145,3
18,3,14,16,9,14,53,1
18,3,84,30,26,10,150,3
18,3,110,15,46,5,176,4
18,3,138,39,31,7,215,4
18,3,118,32,32,10,192,4
18,3,104,29,32,7,172,4
18,3,134,39,21,9,203,4
18,3,107,15,48,5,175,4
18,3,139,25,43,7,214,4
18,3,128,20,20,6,174,4
18,3,101,13,47,10,171,4
18,3,51,23,15,13,102,1
18,3,105,25,11,35,176,4
18,3,74,9,13,6,102,1
18,3,57,14,11,33,115,3
18,3,105,14,16,33,168,4
18,3,13,1,1,18,33,1
19,4,13,5,0,12,30,1
19,4,18,5,0,12,35,1
19,4,14,2,0,15,31,1
19,4,16,3,0,15,34,1
19,4,17,5,0,18,40,1
19,4,15,4,0,14,33,1
19,4,12,3,1,13,29,1
19,4,12,0,1,13,26,1
19,4,18,2,0,16,36,1
19,4,88,3,6,4,101,1
19,4,107,26,31,2,166,3
19,4,103,11,35,5,154,3
19,4,145,13,33,3,194,4
19,4,143,22,37,4,206,4
19,4,113,38,50,3,204,4
19,4,149,10,47,3,209,4
19,4,132,33,35,2,202,4
19,4,119,40,41,2,202,4
19,4,133,31,27,2,193,4
19,4,140,20,44,4,208,4
19,4,140,34,31,1,206,4
19,4,128,37,50,2,217,4
19,4,132,11,24,3,170,4
19,4,99,14,33,14,160,3
19,4,10,1,13,7,31,1
19,4,74,21,29,26,150,3
19,4,50,17,38,24,129,3
19,4,24,20,7,9,60,1
19,4,52,13,15,10,90,1
19,4,133,10,46,10,199,4
19,4,104,31,37,6,178,4
19,4,100,38,36,9,183,4
19,4,127,25,37,5,194,4
19,4,118,32,48,6,204,4
19,4,147,19,31,8,205,4
19,4,123,36,34,5,198,4
19,4,121,16,42,8,187,4
19,4,119,38,47,7,211,4
19,4,132,30,41,6,209,4
19,4,52,6,12,18,88,1
19,4,50,16,20,31,117,3
19,4,66,11,18,34,129,3
19,4,56,23,10,18,107,1
19,4,60,18,11,16,105,1
19,4,78,20,11,35,144,3
19,4,18,1,0,10,29,1
19,4,12,4,1,18,35,1
19,4,14,4,0,15,33,1
19,4,15,4,0,17,36,1
20,5,14,4,1,12,31,1
20,5,16,2,0,15,33,1
20,5,13,4,1,14,32,1
20,5,18,4,0,18,40,1
20,5,18,1,1,12,32,1
20,5,15,4,1,16,36,1
20,5,61,5,3,14,83,1
20,5,27,15,6,10,58,1
20,5,74,11,5,15,105,1
20,5,70,6,7,14,97,1
20,5,33,6,0,11,50,1
20,5,29,12,1,13,55,1
20,5,69,5,7,10,91,1
20,5,41,16,7,15,79,1
